Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Product_Type,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?collarStyles=stand-upcollar,Collar,Stand-up Collar
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?collarStyles=turn-downcollar,Collar,Turn-down Collar
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=fitted,Fit,Fitted
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=loosefit,Fit,Loose fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=oversized,Fit,Oversized
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=regularfit,Fit,Regular fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=relaxedfit,Fit,Relaxed fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=slimfit,Fit,Slim fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=beach,Occasion,Beach
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=casual,Occasion,Casual
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=formal,Occasion,Formal
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=lounge,Occasion,Lounge
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=officewear,Occasion,Office Wear
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=party,Occasion,Party
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=basics,Concept,BASICS
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=denim,Concept,DENIM
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=divided,Concept,DIVIDED
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=everydayfashion,Concept,EVERYDAY FASHION
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=hmedition,Concept,H&M EDITION
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=hm,Concept,H&M+
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=modernclassic,Concept,MODERN CLASSIC
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?qualities=hmpremiumselection,Quality,H&M Premium Selection
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=bouclé,Material,Bouclé
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=chiffon,Material,Chiffon
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=corduroy,Material,Corduroy
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=cotton,Material,Cotton
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=denim,Material,Denim
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=frenchterry,Material,French Terry
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=jersey,Material,Jersey
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=lace,Material,Lace
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=linen,Material,Linen
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=mesh,Material,Mesh
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=muslin,Material,Muslin
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=poplin,Material,Poplin
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=satin,Material,Satin
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=silk,Material,Silk
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=terrycloth,Material,Terry cloth
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=tulle,Material,Tulle
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=twill,Material,Twill
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=velour,Material,Velour
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Short Dresses,https://www2.hm.com/en_us/women/products/dresses/short-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=wool,Material,Wool
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=checked,Pattern,checked
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=crocodile-patterned,Pattern,crocodile-patterned
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=dotted,Pattern,dotted
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=floral,Pattern,floral
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=leopard-print,Pattern,leopard-print
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=patterned,Pattern,patterned
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=snakeskin-patterned,Pattern,snakeskin-patterned
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=solid-color,Pattern,solid-color
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=striped,Pattern,striped
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=tiger-striped,Pattern,tiger-striped
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=zebra-print,Pattern,zebra-print
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?productTypes=dress,Product type,Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=a-line,Style,A-line
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=bandeau,Style,Bandeau
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=blazerdress,Style,Blazer Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=bodycon,Style,Bodycon
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=cut-out,Style,Cut-out
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=draped,Style,Draped
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Midi Dresses,https://www2.hm.com/en_us/women/products/dresses/midi-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=flapperdress,Style,Flapper Dress
