Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Gold,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1026&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Purple,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1028&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,White,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1029&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Yellow,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1031&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Orange,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1034&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Beige,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1040&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Merino,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1932&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Cashmere,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1935&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Linen,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1943&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Ponte,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=2976&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Silk,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=107420883&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,Dresses,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=234&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,Jumpsuits,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=1269&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,jumpsuits,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=1371&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Maxi Dresses,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1104526&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Mini Dresses,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1176414&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Midi Dresses,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=3019189&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Jumpsuits,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1032031&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Sale Dresses & Jumpsuits,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1179772&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Department,Women,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&department=136&vendor=Certona&trackingid=309892845958361
