Attr_Name,Attr_Value,Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Url
Color,Blue,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Blue&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Brown,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Brown&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Gold,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Gold&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Gray,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Gray&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Green,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Green&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Ivory/Cream,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Ivory%2FCream&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Multi,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Multi&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Orange,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Orange&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Pink,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Pink&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Purple,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Purple&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Red,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Red&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Silver,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Silver&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Tan/Beige,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Tan%2FBeige&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,White,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/White&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Color,Yellow,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Color_normal/Yellow&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
Dress & Skirt Length,Mini,Clothing,Women,Western,Topwear,Tops,https://www.bloomingdales.com/xapi/discover/v1/page?pathname=/shop/womens-apparel/tops-tees/Dress_length/Mini&id=5619&_navigationType=BROWSE&_shoppingMode=SITE&sortBy=ORIGINAL&productsPerPage=60&pageIndex=2&_application=SITE&_regionCode=US&currencyCode=USD&size=medium&spItemsVersion=1.1&utagId=0195b3922e80006aab023fd734f005077008706f00992&visitorId=30630161747800883749173251732805630882&customerId=53a08e50-d5df-4c89-9522-67f63411c88d&_deviceType=DESKTOP&_customerState=GUEST
