Product_Category,Product_Type,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.fit=Shift&bgfilter.navigationid=83&filter.fit=Shift&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Fit,Shift
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.fit=Straight&bgfilter.navigationid=83&filter.fit=Straight&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Fit,Straight
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Ruffles&bgfilter.navigationid=83&filter.detail=Ruffles&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Ruffles
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Off Shoulder&bgfilter.navigationid=83&filter.detail=Off Shoulder&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Off Shoulder
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Buttons&bgfilter.navigationid=83&filter.detail=Buttons&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Buttons
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Fringe&bgfilter.navigationid=83&filter.detail=Fringe&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Fringe
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Lace&bgfilter.navigationid=83&filter.detail=Lace&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Lace
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Pockets&bgfilter.navigationid=83&filter.detail=Pockets&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Pockets
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Cutout&bgfilter.navigationid=83&filter.detail=Cutout&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Cutout
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Embroidery&bgfilter.navigationid=83&filter.detail=Embroidery&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Embroidery
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Crochet&bgfilter.navigationid=83&filter.detail=Crochet&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Crochet
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Bell Sleeve&bgfilter.navigationid=83&filter.detail=Bell Sleeve&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Bell Sleeve
Clothing,,Women,Western,Topwear,Tops,https://cie0u8.a.searchspring.io/api/search/search.json?ajaxCatalog=v3&resultsFormat=native&siteId=cie0u8&domain=https%3A%2F%2Fwww.pinkblushmaternity.com%2Fcollections%2Fwomens-tops&filter.detail=Lace-up&bgfilter.navigationid=83&filter.detail=Lace-up&bgfilter.cookie=women&q=&userId=0b960102-08f6-4a92-97b8-d1fc33509d68&sessionId=fd48c430-c0ea-4bac-957b-1a435edc38e2&pageLoadId=d280ac2b-5695-4dba-a2b3-a180d8b90ce0,Functional_Details,Lace-up
