Product_Type,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8294&attribute_10313=50365,Style,Shift
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72006&attribute_10313=50365,Style,High-low
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72001&attribute_10313=50365,Style,Bias cut
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8295&attribute_10313=50365,Style,Shirt
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8336&attribute_10313=50365,Style,Cold Shoulder
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72005&attribute_10313=50365,Style,Fishtail
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72018&attribute_10313=50365,Style,Trapeze
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=72002&attribute_10313=50365,Style,Blazer Dress
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=62001&attribute_10313=50365,Style,Bandage
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8313&attribute_10313=50365,Style,Wiggle
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8301&attribute_10313=50365,Style,T-Shirt
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8330&attribute_10313=50365,Style,Pinafore
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=10799&attribute_10313=50365,Style,Sweater Dress
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8352&attribute_10313=50365,Style,Denim
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8359&attribute_10313=50365,Style,Leather
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=10806&attribute_10313=50365,Style,Overall Dress
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=61476&attribute_10313=50365,Style,Relaxed
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8192&attribute_10313=50365,Style,Regular
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8306&attribute_10313=50365,Style,Wide Leg
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_1046=8337&attribute_10313=50365,Style,High Waisted
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=7060&attribute_10313=50365,Neckline,V Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=60770&attribute_10313=50365,Neckline,Crew Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72023&attribute_10313=50365,Neckline,High Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72024&attribute_10313=50365,Neckline,Sweetheart neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=61469&attribute_10313=50365,Neckline,Square Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72020&attribute_10313=50365,Neckline,Halter Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72019&attribute_10313=50365,Neckline,Cowl neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=61463&attribute_10313=50365,Neckline,Scoop Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=61464&attribute_10313=50365,Neckline,Round Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72022&attribute_10313=50365,Neckline,Turtleneck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=2423&attribute_10313=50365,Neckline,Roll Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10150=72021&attribute_10313=50365,Neckline,Funnel Neck
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=17&attribute_10313=50365,Color,Multi
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=2&attribute_10313=50365,Color,Green
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=9&attribute_10313=50365,Color,Pink
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=4&attribute_10313=50365,Color,Black
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=3&attribute_10313=50365,Color,Blue
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=5&attribute_10313=50365,Color,White
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=1&attribute_10313=50365,Color,Red
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=7&attribute_10313=50365,Color,Orange
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=8&attribute_10313=50365,Color,Purple
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=6&attribute_10313=50365,Color,Yellow
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=37&attribute_10313=50365,Color,Neutral
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=10&attribute_10313=50365,Color,Brown
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=11&attribute_10313=50365,Color,Gold
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=33&attribute_10313=50365,Color,Navy
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=12&attribute_10313=50365,Color,Silver
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=16&attribute_10313=50365,Color,Gray
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=14&attribute_10313=50365,Color,Copper
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=21&attribute_10313=50365,Color,No color
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=35&attribute_10313=50365,Color,Blonde
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&base_colour=34&attribute_10313=50365,Color,Auburn
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=50479&attribute_10313=50365,Sleeve Length,Sleeveless
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=50477&attribute_10313=50365,Sleeve Length,Long Sleeve
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=50478&attribute_10313=50365,Sleeve Length,Short Sleeve
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10156=61439&attribute_10313=50365,Sleeve Length,One Sleeve
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=3680&attribute_10313=50365,Length,Maxi
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=3679&attribute_10313=50365,Length,Midi
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=3677&attribute_10313=50365,Length,Mini
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10140=61444&attribute_10313=50365,Length,Over the Knee
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10155=6764&attribute_10313=50365,Body Fit,Main Collection
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10155=7699&attribute_10313=50365,Body Fit,Plus Size
Occasion Dresses,Women,Western,Dresses and Jumpsuits,Dresses,https://www.asos.com/api/product/search/v2/categories/8799?offset=-0&store=US&lang=en-US&currency=USD&rowlength=4&channel=desktop-web&country=US&keyStoreDataversion=h7g0xmn-38&advertisementsPartnerId=100716&advertisementsVisitorId=a1529a84-8ef2-44db-80da-f4a32d49f590&advertisementsOptInConsent=true&limit=72&attribute_10155=6403&attribute_10313=50365,Body Fit,Petite
