Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Neckline,Plunge,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10150=63128
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Neckline,Halter Neck,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10150=72020
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Sleeve Length,Long Sleeve,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10156=50477
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Sleeve Length,Short Sleeve,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10156=50478
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Sleeve Length,Sleeveless,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10156=50479
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Sleeve Length,One Sleeve,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10156=61439
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Body Fit,Main Collection,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10155=6764
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Body Fit,Plus Size,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10155=7699
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Body Fit,Petite,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10155=6403
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Body Fit,Maternity,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10155=6400
Clothing,Women,Western,Outerwear,Sweaters and Cardigans,Body Fit,Tall,https://www.asos.com/api/product/search/v2/categories/2637?offset=72&includeNonPurchasableTypes=restocking&store=COM&lang=en-GB&currency=GBP&rowlength=3&channel=desktop-web&country=GB&customerloyaltytier=0&keyStoreDataversion=mhabj1f-41&advertisementsPartnerId=100712&advertisementsVisitorId=4f89d8e4-c48b-4269-b118-4ff58b2ec3d9&advertisementsOptInConsent=true&limit=72&attribute_10155=6399
