Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Purple%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Purple
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Orange%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Orange
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22Color%22%3A%5B%22Pattern%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Color,Pattern
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Animal Print%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Animal Print
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Embellished%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Embellished
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Floral%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Floral
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Geometric%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Geometric
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Graphic%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Graphic
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Paisley%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Paisley
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Polka Dot%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Polka Dot
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Solid%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Solid
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Stripe%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Stripe
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://www.bergdorfgoodman.com/dt/api/productlisting/v2?abTestPCSVendor=EVG&categoryId=cat80001&filterOptions=%7B%22pattern%22%3A%5B%22Tie-Dye%22%5D%7D&page=1&parentCategoryId=cat441206&profileId=&siloCategoryId=cat000002,Pattern,Tie-Dye
