Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Brown,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-BrowndisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Floral,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-FloraldisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Gold,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-GolddisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Graphic,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-GraphicdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Green,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-GreendisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Grey,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-GreydisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Metallic,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-MetallicdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Multi,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-MultidisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Off White,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-Off WhitedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Orange,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-OrangedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Pink,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-PinkdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Plaid,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-PlaiddisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Print,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-PrintdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Purple,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-PurpledisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Red,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-ReddisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
